DATE,BOOK,EVENT_TYPE,NUMBER,MAIN ITEM,PROJECT,TRANSACTION,VENDOR,CODE,EXPLANATION,AMOUNT, UNIT_PRICE , TOTAL_AMOUNT , ,,
6/13/2018,INVENTORY,INV_IN,67647,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202018,B500C ELOT 1421-3 F-18,150, € 0.57 , € 85.50 , € 85.50 ,,
6/13/2018,INVENTORY,INV_IN,67646,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202016,B500C ELOT 1421-3 F-16,6050, € 0.57 ," € 3,448.50 "," € 3,448.50 ",,
6/13/2018,INVENTORY,INV_IN,67647,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202016,B500C ELOT 1421-3 F-16,3090, € 0.57 ," € 1,761.30 "," € 1,761.30 ",,
6/13/2018,INVENTORY,INV_IN,67647,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202014,B500C ELOT 1421-3 F-14,640, € 0.57 , € 364.80 , € 364.80 ,,
6/13/2018,INVENTORY,INV_IN,67646,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202012,B500C ELOT 1421-3 F-12,1070, € 0.57 , € 609.90 , € 609.90 ,,
6/13/2018,INVENTORY,INV_IN,67647,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202012,B500C ELOT 1421-3 F-12,3600, € 0.57 ," € 2,052.00 "," € 2,052.00 ",,
6/13/2018,INVENTORY,INV_IN,67647,CONSTRUCTION,DELIGIANNAKI,VAT,TRIGONIS,,VAT,1," € 1,859.47 "," € 1,859.47 "," € 1,859.47 ",,
6/13/2018,INVENTORY,INV_IN,67646,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202010,B500C ELOT 1421-3 F-10,1380, € 0.57 , € 786.60 , € 786.60 ,,
6/13/2018,INVENTORY,INV_IN,67646,CONSTRUCTION,DELIGIANNAKI,VAT,TRIGONIS,,VAT,1," € 1,568.88 "," € 1,568.88 "," € 1,568.88 ",,
6/14/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.00 , € 1.00 ,-€ 1.00 ,,
6/14/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 0.55 , € 0.55 ,-€ 0.55 ,,
6/14/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,FEE FOR GUARANTEE LETTER FOR DELIGIANNAKI,1, € 45.00 , € 45.00 ,-€ 45.00 ,,
6/14/2018,EB,EXP,,CONSTRUCTION,DELIGIANNAKI,GUARANTEE LETTER,EB,,DELIGIANNAKI GUARARNTEE LETTER,1, € 200.00 , € 200.00 ,-€ 200.00 ,,
6/14/2018,EB,OUT,,GENERAL EXPENSES,SPDH,MEMBERSHIP&OFFICIAL FEES,CoC,,CoC FEE,1, € 5.00 , € 5.00 ,-€ 5.00 ,,
6/14/2018,INVENTORY,INV_IN,67655,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,2030101007,SIRMA KAMENO 1.20MM NO7,20, € 1.00 , € 20.00 , € 20.00 ,,
6/14/2018,INVENTORY,INV_IN,67655,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7220204010,Plegma Stylon B500C ELOT 1421-3 F-10/100,250, € 0.57 , € 142.50 , € 142.50 ,,
6/14/2018,INVENTORY,INV_IN,67655,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202016,B500C ELOT 1421-3 F-16,760, € 0.57 , € 433.20 , € 433.20 ,,
6/14/2018,INVENTORY,INV_IN,67655,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202014,B500C ELOT 1421-3 F-14,100, € 0.57 , € 57.00 , € 57.00 ,,
6/14/2018,INVENTORY,INV_IN,67655,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7220204010,B500C ELOT 1421-3 F-10/100,360, € 0.63 , € 226.80 , € 226.80 ,,
6/14/2018,EB,OUT,,GENERAL EXPENSES,SPDH,IKA,KORKMAZ,,Y. E. KORKMAZ INSURANCE,1, € 80.00 , € 80.00 ,-€ 80.00 ,,
6/14/2018,EB,EXP,,CONSTRUCTION,IPSILANTOU,IKA,IKA,,YPSILANTOU- IKA FOR DEMOLITION,1, € 233.18 , € 233.18 ,-€ 233.18 ,,
6/14/2018,EB,OUT,,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,,YPSILANTOU TRIGONIS,1, € 327.36 , € 327.36 ,-€ 327.36 ,,
6/14/2018,INVENTORY,INV_IN,67655,CONSTRUCTION,DELIGIANNAKI,VAT,TRIGONIS,,VAT,1, € 211.08 , € 211.08 , € 211.08 ,,
6/15/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 1.00 , € 1.00 ,-€ 1.00 ,,
6/15/2018,BRD-S BV,IN,,LOAN,S BV TO FB,PAYBACK,FB,,AKPOL TO S BV,1," € 150,000.00 "," € 150,000.00 "," € 150,000.00 ",,
6/15/2018,EB,OUT,,CONSTRUCTION,KEKROPOS,ARCH. SERVICES,GAVALAS,,GAVALAS,1," € 5,000.00 "," € 5,000.00 ","-€ 5,000.00 ",,
6/16/2018,INVENTORY,INV_IN,67695,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2040101945,ATSALOKARFA 3.5*5,50, € 1.50 , € 75.00 , € 75.00 ,,
6/16/2018,INVENTORY,INV_IN,67695,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2040101621,ΚΑΡΦΟΒΕΛΟΝΕΣ ΚΟΙΝΕΣ 16/21,50, € 1.20 , € 60.00 , € 60.00 ,,
6/16/2018,INVENTORY,INV_IN,67695,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2030101007,SIDIROAPOSTATIS NO20,200, € 0.29 , € 58.00 , € 58.00 ,,
6/16/2018,INVENTORY,INV_IN,67695,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2060201020,ΚΑΡΦΟΒΕΛΟΝΕΣ ΚΟΙΝΕΣ 19/45,50, € 1.20 , € 60.00 , € 60.00 ,,
6/16/2018,INVENTORY,INV_IN,67694,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7510101008,S220 F-8,990, € 0.57 , € 564.30 , € 564.30 ,,
6/16/2018,INVENTORY,INV_IN,67695,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2240000001,LADI KSYLOTYNON PELCO STANDARD N10 15 LIT.,3090, € 0.57 ," € 1,761.30 "," € 1,761.30 ",,
6/16/2018,INVENTORY,INV_IN,67695,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7210202020,B500C ELOT 1421-3 F-20,2110, € 0.63 ," € 1,329.30 "," € 1,329.30 ",,
6/16/2018,INVENTORY,INV_IN,67695,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7210202018,B500C ELOT 1421-3 F-18,720, € 0.57 , € 410.40 , € 410.40 ,,
6/16/2018,INVENTORY,INV_IN,67694,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202016,B500C ELOT 1421-3 F-16,1980, € 0.57 ," € 1,128.60 "," € 1,128.60 ",,
6/16/2018,INVENTORY,INV_IN,67694,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202012,B500C ELOT 1421-3 F-12,300, € 0.57 , € 171.00 , € 171.00 ,,
6/16/2018,INVENTORY,INV_IN,67695,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7210204010,B500C ELOT 1421-3 F-10/100,1550, € 0.57 , € 883.50 , € 883.50 ,,
6/16/2018,INVENTORY,INV_IN,67695,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2040913505,LADI KSYLOTYNON PELCO STANDARD N10 15 LIT.,6, € 15.00 , € 90.00 , € 90.00 ,,
6/16/2018,INVENTORY,INV_IN,67695,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,,SIRMA KAMMENO 1.20MM NO7 SISK. 2K. XORIS XARTI,10, € 1.00 , € 10.00 , € 10.00 ,,
6/16/2018,INVENTORY,INV_IN,67694,CONSTRUCTION,DELIGIANNAKI,VAT,TRIGONIS,,VAT,1, € 447.34 , € 447.34 , € 447.34 ,,
6/16/2018,INVENTORY,INV_IN,67695,CONSTRUCTION,IPSILANTOU,VAT,TRIGONIS,,VAT,1," € 1,137.00 "," € 1,137.00 "," € 1,137.00 ",,
6/18/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 5.00 , € 5.00 ,-€ 5.00 ,,
6/18/2018,BP-BA,OUT,,GENERAL EXPENSES,SPDH,BANKING FEES,BP,,OUTGOING TRANSFER FEE,1, € 305.00 , € 305.00 ,-€ 305.00 ,,
6/18/2018,EB,EXP,,CONSTRUCTION,DELIGIANNAKI,INSPECTION,INSPECTOR,,DELIGIANNAKI FOUNDATION INS. PAYM.,1, € 248.00 , € 248.00 ,-€ 248.00 ,,
6/18/2018,EB,OUT,,CONSTRUCTION,IPSILANTOU,ELECTRICAL&PLUMBING,GIANNAKIS,,YPSILANTOU- GIANNAKIS,1," € 14,200.00 "," € 14,200.00 ","-€ 14,200.00 ",,
6/18/2018,BRD-S BV,IN,,INTERBOOK,SPDH TO SPDH,,,,BP-BA,1," € 110,000.00 "," € 110,000.00 "," € 110,000.00 ",,
6/18/2018,BP-BA,OUT,,INTERBOOK,SPDH TO SPDH,,,,BRD-S BV,1," € 110,000.00 "," € 110,000.00 ","-€ 110,000.00 ",,
6/22/2018,INVENTORY,INV_IN,21/05/2018 – 22/06/2018,CONSTRUCTION,IPSILANTOU,CONCRETE CONTRACTOR,GERONTAKIS,,Labor cost C12/15,36, € 6.00 , € 216.00 , € 216.00 ,,
6/22/2018,INVENTORY,INV_IN,,CONSTRUCTION,IPSILANTOU,VAT,GERONTAKIS,,"22/06/18 13.172,60 EUROS INV VAT",1," € 3,161.42 "," € 3,161.42 "," € 3,161.42 ",,
6/22/2018,NKASA-I,OUT,,LOAN,S BV TO FB,LOAN TRANSFER,FB,,FB,1," € 150,000.00 "," € 150,000.00 ","-€ 150,000.00 ",,
6/22/2018,INVENTORY,INV_IN,31/05/2018 – 22/06/2018,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,Steel forming and installation,39460, € 0.11 ," € 4,340.60 "," € 4,340.60 ",,
6/22/2018,INVENTORY,INV_IN,31/05/2018 – 22/06/2018,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,Labor cost radier foundation,286.5, € 32.00 ," € 9,168.00 "," € 9,168.00 ",,
6/22/2018,INVENTORY,INV_IN,31/05/2018 – 22/06/2018,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,Labor cost C12/15,45, € 10.00 , € 450.00 , € 450.00 ,,
6/22/2018,EB,OUT,,CONSTRUCTION,IPSILANTOU,CONCRETE CONTRACTOR,GERONTAKIS,,YPSILANTOU - GERONTAKIS,1," € 16,000.00 "," € 16,000.00 ","-€ 16,000.00 ",,
6/22/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,DELIGIANNAKI - KARAMOLENGOS,1," € 17,000.00 "," € 17,000.00 ","-€ 17,000.00 ",,
6/22/2018,NKASA-A,OUT,,FIXTURE,SPDH,EQUIPMENT,,,KITCHEN STUFF,1, € 30.40 , € 30.40 ,-€ 30.40 ,,
6/23/2018,INVENTORY,INV_IN,,CONSTRUCTION,DELIGIANNAKI,VAT,KARAMOLENGOS,,"23/06/18 13.709,68 INV VAT",1," € 3,290.32 "," € 3,290.32 "," € 3,290.32 ",,
6/23/2018,NKASA-A,EXP,,FIXTURE,SPDH,STATIONARY,,,MICROPHONE,1, € 20.00 , € 20.00 ,-€ 20.00 ,,
6/23/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,OTHERS,SALES & MARKETING,,BUSINESS CARDS,1, € 27.89 , € 27.89 ,-€ 27.89 ,,
6/26/2018,EB,OUT,,GENERAL EXPENSES,SPDH,UTILITY,DEI,,ELECTRIC BILL OKEANIDON 3 ,1, € 21.00 , € 21.00 ,-€ 21.00 ,,
6/26/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,OUTGOING TRANSFER FEE,1, € 0.30 , € 0.30 ,-€ 0.30 ,,
6/26/2018,INVENTORY,INV_IN,,CONSTRUCTION,ELPIDOS,ARCH. SERVICES,GAVALAS,,SECOND DESIGN MEETING (866.54*32),17%," € 27,785.60 "," € 4,723.55 "," € 4,723.55 ",,
7/30/2018,EB,OUT,183,CONSTRUCTION,IPSILANTOU,WITHHOLDING TAX,XAXALAS,,WITHHOLDING TAX OF INVOICE 183,1, € 359.53 , € 359.53 ,-€ 359.53 ,,
7/30/2018,EB,OUT,186,CONSTRUCTION,DELIGIANNAKI,WITHHOLDING TAX,XAXALAS,,WITHHOLDING TAX OF INVOICE 186,1, € 133.50 , € 133.50 ,-€ 133.50 ,,
7/30/2018,EB,OUT,180,CONSTRUCTION,DELIGIANNAKI,WITHHOLDING TAX,PACANI,,WITHHOLDING TAX OF INV. 180,1, € 3.00 , € 3.00 ,-€ 3.00 ,,
7/30/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,ELECTRICAL WORKS,PACANI,,PAYMENT INVOICE 180,1, € 121.00 , € 121.00 ,-€ 121.00 ,,
7/31/2018,INVENTORY,INV_IN,,CONSTRUCTION,IPSILANTOU,SUPERVISION SERVICES,GAVALAS,,42.482/764.081,5.56%," € 30,294.24 "," € 1,684.32 "," € 1,684.32 ",,
7/31/2018,INVENTORY,INV_IN,,CONSTRUCTION,DELIGIANNAKI,SUPERVISION SERVICES,GAVALAS,,41.873/978.640,4.28%," € 38,660.64 "," € 1,654.17 "," € 1,654.17 ",,
7/31/2018,INVENTORY,INV_IN,28/07/2018 – 31/07/2018,CONSTRUCTION,IPSILANTOU,CONCRETE CONTRACTOR,GERONTAKIS,,Labor cost concrete,24, € 38.00 , € 912.00 , € 912.00 ,,
7/31/2018,INVENTORY,INV_IN,8170,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,P2,PUMP 37-42m,86, € 5.00 , € 430.00 , € 430.00 ,,
7/31/2018,INVENTORY,INV_IN,8171,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,S005,CHEM SPL-P,65, € 1.20 , € 78.00 , € 78.00 ,,
10/5/2018,INVENTORY,INV_IN,8467,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,S005,CHEM SPL-P,85, € 1.20 , € 102.00 , € 102.00 ,,
10/5/2018,INVENTORY,INV_IN,8466,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,2011C001,"C20/25 XC1, S2, 31.5, CLO.40",9, € 45.80 , € 412.20 , € 412.20 ,,
10/5/2018,INVENTORY,INV_IN,8466,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,2011C001,"C20/25 XC1, S2, 31.5, CLO.40",9, € 45.80 , € 412.20 , € 412.20 ,,
10/5/2018,INVENTORY,INV_IN,8466,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,2011C001,"C20/25 XC1, S2, 31.5, CLO.40",9, € 45.80 , € 412.20 , € 412.20 ,,
10/5/2018,INVENTORY,INV_IN,8466,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,2011C001,"C20/25 XC1, S2, 31.5, CLO.40",9, € 45.80 , € 412.20 , € 412.20 ,,
10/5/2018,INVENTORY,INV_IN,8466,CONSTRUCTION,DELIGIANNAKI,CONCRETE,INTERBETON,2011C001,"C20/25 XC1, S2, 31.5, CLO.40",9, € 45.80 , € 412.20 , € 412.20 ,,
10/5/2018,INVENTORY,INV_IN,29/09/2018 – 05/10/2018,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,Steel forming and installation,6400, € 0.11 , € 704.00 , € 704.00 ,,
10/5/2018,INVENTORY,INV_IN,29/09/2018 – 05/10/2018,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,Labor cost concrete,45, € 42.00 ," € 1,890.00 "," € 1,890.00 ",,
10/5/2018,INVENTORY,INV_IN,104374,CONSTRUCTION,DELIGIANNAKI,INSULATION,KOURTIS,3855,FIBRAN ETICS - BT/60 8CM KSILOTIP ,45, € 7.58 , € 341.10 , € 341.10 ,,
11/2/2018,ALPHA,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,ALPHABANK,,OUTGOING TRANSFER FEE,1, € 1.00 , € 1.00 ,-€ 1.00 ,,
11/2/2018,INVENTORY,INV_IN,27/10/2018 – 02/11/2018,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,Roof,189.88, € 8.00 ," € 1,519.04 "," € 1,519.04 ",,
11/2/2018,INVENTORY,INV_IN,27/10/2018 – 02/11/2018,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,Labor cost concrete,57.5, € 42.00 ," € 2,415.00 "," € 2,415.00 ",,
11/2/2018,INVENTORY,INV_IN,105027,CONSTRUCTION,DELIGIANNAKI,INSULATION,KOURTIS,172,PETROVAMV 100KG/M3 5CM,69.12, € 4.53 , € 313.11 , € 313.11 ,,
11/2/2018,INVENTORY,INV_IN,105026,CONSTRUCTION,IPSILANTOU,INSULATION,KOURTIS,172,PETROVAMV 100KG/M3 5CM,56.16, € 4.53 , € 254.40 , € 254.40 ,,
11/2/2018,NKASA-A,IN,,CP,,,MSM,,BA DAN EMANET,1," € 13,000.00 "," € 13,000.00 "," € 13,000.00 ",,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2060401038,SOLINAS F20/22 ME LIA EPIFANIA,100, € 0.33 , € 33.00 , € 33.00 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2030101007,SIRMA KAMMENO 1.20MM NO7 SISK. 2K XORIS XARTI,20, € 1.00 , € 20.00 , € 20.00 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7210202020,SIDIROS B500C ELOT 1421-3 F 20 E DIAMORFOMENO,230, € 0.59 , € 135.70 , € 135.70 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7210202018,SIDIROS B500C ELOT 1421-3 F 18 E DIAMORFOMENO,110, € 0.59 , € 64.90 , € 64.90 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7210202016,SIDIROS B500C ELOT 1421-3 F 16 E DIAMORFOMENO,560, € 0.59 , € 330.40 , € 330.40 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7210202014,SIDIROS B500C ELOT 1421-3 F 14 E DIAMORFOMENO,490, € 0.59 , € 289.10 , € 289.10 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7210202012,SIDIROS B500C ELOT 1421-3 F 12 E DIAMORFOMENO,530, € 0.59 , € 312.70 , € 312.70 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7210202010,SIDIROS B500C ELOT 1421-3 F 10 E DIAMORFOMENO,2060, € 0.59 ," € 1,215.40 "," € 1,215.40 ",,
11/2/2018,INVENTORY,INV_IN,69377,CONSTRUCTION,DELIGIANNAKI,STEEL,TRIGONIS,7210202010,SIDIROS B500C ELOT 1421-3 F 10 E DIAMORFOMENO,370, € 0.59 , € 218.30 , € 218.30 ,,
11/2/2018,INVENTORY,INV_IN,69379,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7210202010,SIDIROS B500C ELOT 1421-3 F 10 E DIAMORFOMENO,370, € 0.59 , € 218.30 , € 218.30 ,,
11/2/2018,INVENTORY,INV_IN,69379,CONSTRUCTION,IPSILANTOU,VAT,TRIGONIS,,VAT,1, € 52.39 , € 52.39 , € 52.39 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2060101030,SIDIROPLASTIS H NO 30,200, € 0.38 , € 76.00 , € 76.00 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2060201020,SIDIROPLASTIS H NO 20,400, € 0.29 , € 116.00 , € 116.00 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7220203008,PLEGMA STILON B500C ELOT 1421-3 F 8/100 DIAMORF,1210, € 0.65 , € 786.50 , € 786.50 ,,
11/2/2018,INVENTORY,INV_IN,69380,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,7220204010,PLEGMA STILON B500C ELOT 1421-3 F 10/100 DIAMORF,130, € 0.65 , € 84.50 , € 84.50 ,,
11/2/2018,INVENTORY,INV_IN,69380,CONSTRUCTION,IPSILANTOU,VAT,TRIGONIS,,VAT,1, € 20.28 , € 20.28 , € 20.28 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2240000001,LADI KSYLOTYNON PELCO STANDARD N10 15 LIT.,3, € 15.00 , € 45.00 , € 45.00 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2060401035,KONOI F20MM,500, € 0.04 , € 20.50 , € 20.50 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2040101945,KARFOVELONES KOINES 19/21 25EK.,25, € 1.20 , € 30.00 , € 30.00 ,,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,STEEL,TRIGONIS,2040101621,KARFOVELONES KOINES 16/21 25K.,25, € 1.20 , € 30.00 , € 30.00 ,,
11/2/2018,NKASA-A,OUT,,CONSTRUCTION,IPSILANTOU,CONCRETE CONTRACTOR,GERONTAKIS,,GERONTAKIS PROGRESS PAYMENT,1," € 3,450.00 "," € 3,450.00 ","-€ 3,450.00 ",,
11/2/2018,EB,OUT,,CONSTRUCTION,DELIGIANNAKI,CONCRETE CONTRACTOR,KARAMOLENGOS,,KARAMOLENGOS PROGRESS PAYMENT,1, € 600.00 , € 600.00 ,-€ 600.00 ,,
11/2/2018,NKASA-A,OUT,,CONSTRUCTION,IPSILANTOU,SUPERVISION SERVICES,GAVALAS,,IPSILANTOU GAVALAS SUPERVISION,1," € 2,318.47 "," € 2,318.47 ","-€ 2,318.47 ",,
11/2/2018,INVENTORY,INV_IN,69378,CONSTRUCTION,IPSILANTOU,VAT,TRIGONIS,,VAT,1, € 841.25 , € 841.25 , € 841.25 ,,
11/2/2018,INVENTORY,INV_IN,105026,CONSTRUCTION,IPSILANTOU,VAT,KOURTIS,,VAT,1, € 61.06 , € 61.06 , € 61.06 ,,
11/2/2018,INVENTORY,INV_IN,105027,CONSTRUCTION,DELIGIANNAKI,VAT,KOURTIS,,VAT,1, € 75.15 , € 75.15 , € 75.15 ,,
11/2/2018,INVENTORY,INV_IN,69377,CONSTRUCTION,DELIGIANNAKI,VAT,TRIGONIS,,VAT,1, € 52.39 , € 52.39 , € 52.39 ,,
02/11/2018,INVENTORY,INV_IN,1,CONSTRUCTION,ELPIDOS,VAT,GAVALAS,,"STUDY FOR ELPIDOS/VAT OF 200,00€",1, € 48.00 , € 48.00 , € 48.00 ,,
11/4/2018,NKASA-A,EXP,,GENERAL EXPENSES,OLIVE,BUSINESS DEV.,FOOD & BEVERAGE,,FOOD AND BEVERAGE REST AREA,1, € 12.80 , € 12.80 ,-€ 12.80 ,,
11/4/2018,NKASA-A,EXP,,GENERAL EXPENSES,OLIVE,BUSINESS DEV.,TRANSPORTATION,,"FUEL, HIGHWAY FEES",1, € 84.70 , € 84.70 ,-€ 84.70 ,,
11/4/2018,NKASA-A,EXP,,FIXTURE,SPDH,STATIONARY,,,WHITEBOARD,1, € 55.00 , € 55.00 ,-€ 55.00 ,,
11/5/2018,INVENTORY,INV_IN,,CONSTRUCTION,IPSILANTOU,VAT,GERONTAKIS,,"05/11/18 4.508,40 EUROS INV VAT",1," € 1,082.01 "," € 1,082.01 "," € 1,082.01 ",,
11/5/2018,INVENTORY,INV_IN,9387,CONSTRUCTION,DELIGIANNAKI,BRICKS,KOKKINOGENIS,3,BRICKS 9X12X19,8, € 75.00 , € 631.13 , € 631.13 ,,
11/5/2018,INVENTORY,INV_IN,9387,CONSTRUCTION,DELIGIANNAKI,BRICKS,KOKKINOGENIS,2,BRICKS 6X12X19,2, € 75.00 , € 151.88 , € 151.88 ,,
11/5/2018,ALPHA,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,ALPHABANK,,ALPHA ADDITIONAL SERVICES,1, € 12.00 , € 12.00 ,-€ 12.00 ,,
11/6/2018,EB,EXP,,GENERAL EXPENSES,SPDH,BANKING FEES,EB,,FEE FOR GUARANTEE CHECK ΠΡΟΜΗΘΕΙΑ Ε/Ε5702/8002037075,1, € 45.00 , € 45.00 ,-€ 45.00 ,,
11/6/2018,INVENTORY,INV_IN,8650,CONSTRUCTION,IPSILANTOU,CONCRETE,INTERBETON,P2,PUMP 37-42m,27, € 5.00 , € 135.00 , € 135.00 ,,
11/6/2018,INVENTORY,INV_IN,8651,CONSTRUCTION,IPSILANTOU,CONCRETE,INTERBETON,S005,CHEM SPL-P,10, € 1.20 , € 12.00 , € 12.00 ,,
11/6/2018,INVENTORY,INV_IN,8650,CONSTRUCTION,IPSILANTOU,CONCRETE,INTERBETON,SK106094,"C20/25 XC1, S2, 31.5, CLO.40",9, € 45.80 , € 412.20 , € 412.20 ,,
11/6/2018,INVENTORY,INV_IN,8650,CONSTRUCTION,IPSILANTOU,CONCRETE,INTERBETON,SK106095,"C20/25 XC1, S2, 31.5, CLO.40",9, € 45.80 , € 412.20 , € 412.20 ,,
11/6/2018,INVENTORY,INV_IN,8650,CONSTRUCTION,IPSILANTOU,CONCRETE,INTERBETON,SK106096,"C20/25 XC1, S2, 31.5, CLO.40",9, € 45.80 , € 412.20 , € 412.20 ,,
11/6/2018,INVENTORY,INV_IN,1211,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,TSOLAKIDIS O.E,,TSIMENTO MAVRO 50KG,30, € 5.50 , € 165.00 , € 165.00 ,,
11/6/2018,INVENTORY,INV_IN,1211,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,TSOLAKIDIS O.E,,BIG BAG ASVESTIS ,2, € 45.00 , € 90.00 , € 90.00 ,,
11/6/2018,INVENTORY,INV_IN,1211,CONSTRUCTION,DELIGIANNAKI,BUILDING MATTERIALS,TSOLAKIDIS O.E,,BIG BAG AMMO,5, € 22.00 , € 110.00 , € 110.00 ,,
11/6/2018,NKASA-A,EXP,,GENERAL EXPENSES,SPDH,OTHERS,KORKMAZ,,DRESS CODE SHOPPINGS,1, € 200.00 , € 200.00 ,-€ 200.00 ,,
